kperp_index,kpar_index,kperp_center_mpc_inv,kpar_mpc_inv,geometric_eor_window,status,dpss_rank,spectral_window_self_fraction,relative_filter_sensitivity,qbeta_evaluated,relative_qbeta_response,geometric_window_response_fraction,same_cell_response_fraction,window_effective_width_source_bands,exact_broad_candidate,bank_pure_error_percent,bank_total_error_percent,heldout_worst_pure_error_percent,heldout_worst_total_error_percent,heldout_worst_foreground_effect_percent
1,4,0.0928108485413151,0.4035657862062185,1,physical_eor_closure_failure,12,0.32269378245813624,0.9996124840501848,1,0.9560232707287851,0.9996732716268969,0.29632956165035573,5.113087178673051,1,29.37699446114773,29.36298231304903,15.584141328152693,15.611868777517351,0.030950064537796432
1,5,0.0928108485413151,0.5044572327577731,1,physical_eor_closure_failure,12,0.3228515423400286,0.9999610965190774,1,0.9613700683475058,0.9999665197837054,0.28461924768292923,5.21278433588504,1,40.93674845840546,40.93677789049627,10.556379205845744,10.580538704282096,0.03505477600840165
1,6,0.0928108485413151,0.6053486793093278,1,physical_eor_closure_failure,12,0.3229411971153599,0.9999916269945603,1,0.9742572612113355,0.9999997662252702,0.2917036766625376,5.146649656852547,1,45.8786235810986,45.84409690686477,13.178609164648893,13.17318395259395,0.034514607106462536
1,7,0.0928108485413151,0.7062401258608824,1,physical_eor_closure_failure,12,0.32291571065780095,0.999997427708254,1,0.9568743541594639,0.9999999750805111,0.28355980147562226,5.208682423563668,1,49.162229655576674,49.13628664705508,9.424612759708651,9.400744760677876,0.05350395238095623
1,8,0.0928108485413151,0.807131572412437,1,physical_eor_closure_failure,12,0.3229134603027767,0.9999990262578752,1,0.9382665098428125,0.9999999944193033,0.28751626952152,5.187527902990924,1,54.51046260460786,54.510097953244404,11.729966454662742,11.699613298898155,0.11149072838915706
1,9,0.0928108485413151,0.9080230189639916,1,physical_eor_closure_failure,12,0.3229214012602505,0.9999995786887099,1,0.917223859059054,0.9999999982531742,0.30372198376860604,5.140698281597245,1,59.40521405112536,59.464611434186956,10.167429196308708,10.162910062853824,0.09681754280210848
1,10,0.0928108485413151,1.0089144655155462,1,physical_eor_closure_failure,12,0.32291244716455253,0.9999998012321494,1,0.9432598164423754,0.9999999993695111,0.28414235657630194,5.16853615284646,1,58.00447471430824,58.0541557278871,7.438087415150931,7.477749706100599,0.08271136235817543
1,11,0.0928108485413151,1.109805912067101,1,physical_eor_closure_failure,12,0.3229208531302826,0.9999999012726652,1,0.9791999334231132,0.9999999997452572,0.30490416774244555,4.978982251685061,1,59.50204295078141,59.488208987412236,7.304955724310205,7.257391378301288,0.08135239049984584
1,12,0.0928108485413151,1.2106973586186556,1,physical_eor_closure_failure,12,0.32291375881069223,0.9999999499522435,1,0.9384618878387678,0.9999999998797607,0.2851789247707589,5.299573636350007,1,60.07089268737009,60.04374594513403,15.413477151210014,15.403708052508735,0.08445976751180628
1,13,0.0928108485413151,1.31158880517021,1,physical_eor_closure_failure,12,0.32292202664482816,0.9999999749062881,1,0.9193781030846656,0.9999999999419787,0.2888750010052973,5.242149452505505,1,56.82702470781466,56.87142987199192,18.80513959901672,18.82314583743638,0.09837753913586372
1,14,0.0928108485413151,1.4124802517217647,1,physical_eor_closure_failure,12,0.32292944282219954,0.9999999878890153,1,0.9555772236917335,0.9999999999728092,0.2980983094748532,5.04836599107159,1,61.10989556020184,61.15644322033514,11.339745991165614,11.345794638710501,0.06817682657037122
1,15,0.0928108485413151,1.5133716982733196,1,physical_eor_closure_failure,12,0.3543170411867227,0.9999999941718739,1,0.9679038539849903,0.9999999999856931,0.3019230320915684,4.8882774532627655,1,66.67726389435144,66.70482745264394,7.293373204457619,7.347760420178735,0.07955773024432826
2,0,0.1419518551644766,0.0,0,outside_eor_window,13,2.684874582481857e-16,0.00026892681578337966,0,,,,,,,,,,
2,1,0.1419518551644766,0.10089144655155463,0,outside_eor_window,13,1.1499507948303513e-13,0.016379445148808392,0,,,,,,,,,,
2,2,0.1419518551644766,0.20178289310310926,1,recoverable_windowed_bandpower,13,0.01624081931865679,0.35162341414796405,1,0.9542525414077468,0.9988271630795361,0.02658300806480865,3.0201194914777902,1,17.69669835945,17.728801863245174,8.642621112688811,8.710945347479269,0.2663163958077364
