label,baseline_cell_index,output_band_id,kperp_index,kpar_index,kperp_center_mpc_inv,kpar_mpc_inv,target_windowed_power,pure_eor_signed_error_percent,total_signed_error_percent,foreground_auto_over_target,geometric_window_response_fraction,window_effective_width
dpss_wide64_to32_e12_hann,1,110,6,14,0.33851588165712254,1.4124802517217647,1.617001756262554e-05,-9.951018838506407,-9.957655902900084,8.335253905871218e-06,0.9999999999766748,6.324672534121506
dpss_wide64_to32_e12_hann,2,125,7,13,0.387656888280284,1.31158880517021,1.692935835480382e-05,-2.2316181842719907,-2.219188566974805,1.7904352729616025e-06,0.9999999999477402,6.775143992335869
dpss_wide64_to32_e12_hann,3,126,7,14,0.387656888280284,1.4124802517217647,1.5185904949551236e-05,-0.06113622744625302,-0.05584018844953158,1.5967697140915504e-06,0.9999999999747683,6.673778161966494
dpss_wide64_to32_e12_hann,4,141,8,13,0.43679789490344545,1.31158880517021,1.5684192333928814e-05,0.4781363964536252,0.4813901088440665,1.830989850479051e-06,0.9999999999580025,6.582294525452998
dpss_wide64_to32_e12_hann,5,142,8,14,0.43679789490344545,1.4124802517217647,1.4285638416908066e-05,2.757887799965123,2.7493160582743545,2.6934331530283436e-06,0.9999999999781386,6.802783849498576
dpss_wide64_to32_e12_hann,6,157,9,13,0.48593890152660696,1.31158880517021,1.4863228867444266e-05,8.164792026053517,8.158950663849414,6.711258955060488e-07,0.9999999999692718,7.409268159959137
dpss_wide64_to32_e12_hann,7,158,9,14,0.48593890152660696,1.4124802517217647,1.3574600930361017e-05,-4.266611136779444,-4.271031836333133,8.841933927856509e-07,0.9999999999854874,7.361869262588137
dpss_wide64_to32_e12_hann,8,173,10,13,0.5350799081497685,1.31158880517021,1.3848661058646876e-05,2.080391768030346,2.0857115913280584,3.0832702253180055e-06,0.999999999953876,7.467819864575315
dpss_wide64_to32_e12_hann,9,174,10,14,0.5350799081497685,1.4124802517217647,1.2654360651918118e-05,5.768964418990276,5.771081924469906,3.5197490328831436e-06,0.9999999999792027,7.578631305533938
dpss_wide64_to32_e12_hann,10,189,11,13,0.5842209147729299,1.31158880517021,1.3121756506775723e-05,9.283615927112619,9.271164678510806,2.1578781119959515e-06,0.9999999999619645,8.008919034001954
dpss_wide64_to32_e12_hann,11,190,11,14,0.5842209147729299,1.4124802517217647,1.2095447362923841e-05,5.41350428949769,5.413942500124184,2.3652879565501186e-06,0.9999999999798392,8.121939209514931
dpss_wide64_to32_e12_hann,12,205,12,13,0.6333619213960914,1.31158880517021,1.2181109756219173e-05,7.503966957739612,7.507060465076577,5.747157387965801e-07,0.9999999999472526,8.04792205102923
dpss_wide64_to32_e12_hann,13,206,12,14,0.6333619213960914,1.4124802517217647,1.1123822359750248e-05,-0.15222481548294,-0.15012262959678696,8.280598326934728e-07,0.9999999999715321,7.949790536153913
dpss_wide64_to32_e12_hann,14,221,13,13,0.6825029280192529,1.31158880517021,1.1392443284367992e-05,3.0912705409744636,3.0893163633394964,1.0486545964769284e-07,0.9999999999000135,8.733198304865438
dpss_wide64_to32_e12_hann,15,222,13,14,0.6825029280192529,1.4124802517217647,1.0484648811601121e-05,4.916287892426756,4.914110324655333,1.0478464235841334e-07,0.9999999999479648,8.703071795464243
dpss_wide64_to32_e12_hann,16,237,14,13,0.7316439346424144,1.31158880517021,1.0737921996381866e-05,9.730456951647188,9.73108137834954,9.170221474898874e-08,0.9999999995742889,9.467309348603813
dpss_wide64_to32_e12_hann,17,238,14,14,0.7316439346424144,1.4124802517217647,9.77873216012121e-06,6.751697107189353,6.751002245582684,9.837331459034384e-08,0.9999999997771886,9.378036778467083
dpss_wide64_to32_e12_hann,18,253,15,13,0.7807849412655758,1.31158880517021,9.917943979291082e-06,-0.5818068092287166,-0.5750139074227856,7.469975717409932e-07,0.9999999990857878,10.084287794150018
dpss_wide64_to32_e12_hann,19,254,15,14,0.7807849412655758,1.4124802517217647,9.086159964690544e-06,5.622152362561414,5.6284769942755215,4.850705534981394e-07,0.9999999995052279,10.111332172383074
