profile,group_index,kperp_first,kperp_stop,kpar_first,kpar_stop,nominal_cell_count,group_mode_count,minimum_input_relative_response,window_fraction,nominal_window_fraction,window_effective_width,bank_total_error_percent,heldout_worst_error_percent,physical_shift_pure_worst_error_percent,physical_shift_total_worst_error_percent,foreground_effect_percent,strict_pass
quad_kperp_response,14,4,8,2,3,4,12112.0,0.8570619199228683,0.9745107186802064,0.005615350323201249,19.276911705362835,6956493392.885203,6956496332.213002,nan,nan,6956493384.406188,0
quad_kperp_response,18,4,8,6,7,4,12112.0,0.8798188609812181,0.9746072121014782,0.23723229448776076,34.2550561598036,12567003854.683266,12566937072.359623,nan,nan,12567003854.618408,0
quad_kperp_response,19,4,8,7,8,4,12112.0,0.8623570554180483,0.9902386739777481,0.2199293526321231,36.5387928095634,5132989255.91289,5133039443.119364,nan,nan,5132989259.892054,0
quad_kperp_response,20,4,8,8,9,4,12112.0,0.8919064977775509,0.9965280964074978,0.2286902989451341,34.83975017515741,946679353.3049752,946720160.416775,nan,nan,946679351.0305289,0
quad_kperp_response,21,4,8,9,10,4,12112.0,0.8704553543847715,0.9959258729813051,0.23001453953461107,34.778069189407,4356686442.892898,4356623298.970071,nan,nan,4356686452.70008,0
quad_kperp_response,22,4,8,10,11,4,12112.0,0.8668891736028306,0.9923630237112093,0.22734276586382962,35.250452502108764,13555310622.080282,13555066693.674803,nan,nan,13555310634.211376,0
quad_kperp_response,23,4,8,11,12,4,12112.0,0.8775007667069359,0.9889740134468242,0.22251204506741812,35.357574224941885,22243176167.13792,22242735760.852623,nan,nan,22243176170.749126,0
quad_kperp_response,24,4,8,12,13,4,12112.0,0.883641857246426,0.98832717216824,0.22710569619849919,35.31812714751864,25677017462.51224,25676635161.708897,nan,nan,25677017457.963696,0
quad_kperp_response,25,4,8,13,14,4,12112.0,0.8685563840378153,0.9902829131596789,0.21880830336242935,34.4064224112522,23322663776.519077,23322563633.753834,nan,nan,23322663776.223965,0
quad_kperp_response,26,4,8,14,15,4,12112.0,0.8770272868212129,0.9938142368381937,0.2460605321052552,30.65799108559682,15759343535.722912,15759398291.094524,nan,nan,15759343538.927582,0
quad_kperp_response,27,4,8,15,16,4,12112.0,0.8753130609884927,0.9970775336995626,0.2327323266439072,30.457357792289823,6023618860.533103,6023626807.952921,nan,nan,6023618869.564596,0
quad_kperp_response,28,8,12,2,3,2,8856.0,0.8603882491003951,0.9794004074599034,0.005061105168440148,15.388143820298525,1985724357.1139011,1985780399.6751473,nan,nan,1985724349.8680644,0
quad_kperp_response,29,8,12,3,4,4,19576.0,0.8330345714221721,0.9562061000906159,0.09577258111528889,24.967383606822086,6801989863.223278,6801969018.486257,nan,nan,6801989855.098952,0
quad_kperp_response,32,8,12,6,7,4,19576.0,0.8867584902670091,0.9625574318788775,0.19335034237757537,38.32507986643804,8221380013.758696,8221421352.290564,nan,nan,8221380016.21485,0
quad_kperp_response,33,8,12,7,8,4,19576.0,0.876188202210848,0.9830839574659449,0.19849165155086318,38.952740256048216,4028024020.5531454,4028111511.9831667,nan,nan,4028024027.4252334,0
quad_kperp_response,34,8,12,8,9,4,19576.0,0.8826892939532256,0.9925347418386617,0.20198286392037842,37.94463100691611,1790873154.7823043,1790966450.0675015,nan,nan,1790873157.897412,0
quad_kperp_response,35,8,12,9,10,4,19576.0,0.8747009465073246,0.9934954132386647,0.18981798862380642,38.4989763643914,2613396807.3481617,2613421412.628644,nan,nan,2613396804.6793404,0
quad_kperp_response,36,8,12,10,11,4,19576.0,0.8699963813351023,0.9903189087455263,0.19605264618943274,38.7547020708155,5986454665.191441,5986486580.345206,nan,nan,5986454657.28663,0
quad_kperp_response,37,8,12,11,12,4,19576.0,0.8827126341378726,0.9871186360301059,0.20543453992673444,38.02550531644964,9731944612.079563,9732003806.656786,nan,nan,9731944605.445038,0
quad_kperp_response,38,8,12,12,13,4,19576.0,0.8894401571838054,0.9862520919829268,0.1971214032687485,38.79345549789312,11713358533.00757,11713296939.558783,nan,nan,11713358531.244568,0
quad_kperp_response,39,8,12,13,14,4,19576.0,0.875124130506936,0.988164909754262,0.20375031198594334,37.09992788881117,10926374622.085308,10926351159.034986,nan,nan,10926374622.00003,0
quad_kperp_response,40,8,12,14,15,4,19576.0,0.8315004028978468,0.9918814264225346,0.21563579128047294,33.35830725926003,7536668717.153096,7536699953.47218,nan,nan,7536668721.440233,0
quad_kperp_response,41,8,12,15,16,4,19576.0,0.8820620690293784,0.9953650871808019,0.2198023713332735,32.144029717169005,3762591379.7669997,3762566210.625875,nan,nan,3762591382.3256297,0
quad_kperp_response,42,12,16,3,4,4,27256.0,0.8618766116534899,0.9663277027520646,0.03637388143370013,33.52625440867329,2008506805.7466428,2008559800.6095066,nan,nan,2008506799.7815766,0
quad_kperp_response,46,12,16,7,8,4,27256.0,0.8807943062916851,0.9724425395495211,0.16475412717767157,45.65998646229465,1896393959.511168,1896444607.2112625,nan,nan,1896393948.2822835,0
quad_kperp_response,47,12,16,8,9,4,27256.0,0.8942223362250495,0.9859717172592448,0.16633473292115822,45.09022665242754,1031987630.7165,1032019496.070488,nan,nan,1031987621.7693174,0
quad_kperp_response,48,12,16,9,10,4,27256.0,0.8713214805711658,0.9896308224563124,0.15946701545844547,46.687961704040646,1158863389.7790182,1158915885.1004834,nan,nan,1158863388.590985,0
quad_kperp_response,49,12,16,10,11,4,27256.0,0.8557675518284991,0.9883030464561035,0.1702605787705122,44.21893000316383,2041659102.4820042,2041773301.6857088,nan,nan,2041659111.1042554,0
quad_kperp_response,50,12,16,11,12,4,27256.0,0.8586274443469757,0.9855309545264171,0.14653602633700408,46.94153321927655,3163323213.713038,3163332901.036283,nan,nan,3163323213.1473236,0
quad_kperp_response,51,12,16,12,13,4,27256.0,0.8603394817133393,0.9845298490840919,0.15570987695777064,46.10225734328244,3798498469.848042,3798479916.931022,nan,nan,3798498455.816995,0
quad_kperp_response,52,12,16,13,14,4,27256.0,0.8754156193271975,0.9867524820441943,0.17920892364898758,42.527842600675605,3449797739.3702054,3449761903.84117,nan,nan,3449797749.828968,0
quad_kperp_response,53,12,16,14,15,4,27256.0,0.8989756892850659,0.9899350593209539,0.1685227216266827,38.48817143396766,2564188216.664084,2564131966.550002,nan,nan,2564188224.3765497,0
quad_kperp_response,54,12,16,15,16,4,27256.0,0.8632302320076354,0.9929313168390537,0.1741853764682771,35.911590502299994,1547409048.16258,1547398748.378929,nan,nan,1547409038.2609746,0
quad_kperp_response,55,16,20,3,4,2,16400.0,0.8353088955522595,0.9726300816797978,0.01927414093386602,27.98520075019847,2974697617.409456,2974759564.686923,nan,nan,2974697613.249809,0
quad_kperp_response,56,16,20,4,5,4,34720.0,0.8574304410260313,0.9507400005833092,0.11030215414018539,37.60769536195381,6200038267.632257,6199931138.334588,nan,nan,6200038262.784399,0
quad_kperp_response,59,16,20,7,8,4,34720.0,0.8754714930814654,0.9586938505477659,0.13766942036483093,49.4562513949659,4219603327.6299596,4219607910.6209702,nan,nan,4219603315.77098,0
quad_kperp_response,60,16,20,8,9,4,34720.0,0.8987389909417266,0.9766146925603194,0.14300869511619363,49.33671236755891,1990248211.791908,1990317109.5105946,nan,nan,1990248204.2096348,0
quad_kperp_response,61,16,20,9,10,4,34720.0,0.8913596322192874,0.9843151175786751,0.13727044201883143,50.43667227340226,1945702741.025738,1945746747.6701827,nan,nan,1945702732.8275337,0
quad_kperp_response,62,16,20,10,11,4,34720.0,0.8853355922987711,0.9855982230646687,0.13669904766654659,48.74984629663481,3632894546.1467185,3632932362.53602,nan,nan,3632894529.8015566,0
quad_kperp_response,63,16,20,11,12,4,34720.0,0.892684328367589,0.984571077118001,0.13507815514823684,49.271006992773785,5776163013.3587475,5776110402.67567,nan,nan,5776163003.324248,0
quad_kperp_response,64,16,20,12,13,4,34720.0,0.8695078228769958,0.9840472841344464,0.1446295067658933,49.128074803061274,6983609803.667588,6983471350.724374,nan,nan,6983609788.588855,0
quad_kperp_response,65,16,20,13,14,4,34720.0,0.8581989365719958,0.9846689425958369,0.12703109287812675,48.46749779379329,6792159438.120367,6792049163.457945,nan,nan,6792159434.619241,0
quad_kperp_response,66,16,20,14,15,4,34720.0,0.845255708229414,0.9871933253211254,0.13515189581323198,42.00380904489033,4910320799.792491,4910293130.1691,nan,nan,4910320801.1294155,0
quad_kperp_response,67,16,20,15,16,4,34720.0,0.8876419937083234,0.990007075572544,0.15269215817307571,36.73489963149371,2721707668.0954576,2721704770.5890474,nan,nan,2721707669.374507,0
quad_kperp_response,72,20,24,8,9,4,42344.0,0.8941427749408413,0.9627719722198437,0.12068947886625686,57.60275007587348,2005758330.4184206,2005911110.5939224,nan,nan,2005758317.7768443,0
quad_kperp_response,73,20,24,9,10,4,42344.0,0.8648512448344349,0.9754669543282115,0.10656476931039618,58.67195574018495,1662371331.235059,1662497505.0121684,nan,nan,1662371323.2581284,0
quad_kperp_response,74,20,24,10,11,4,42344.0,0.8759942301631258,0.9813861907930675,0.10009213853593656,56.6706802665233,2088195457.1835861,2088303750.8483846,nan,nan,2088195455.8770418,0
quad_kperp_response,75,20,24,11,12,4,42344.0,0.8626428197671906,0.9830430866386878,0.11544278805190586,55.52835931789823,2839890354.0867467,2839988029.56863,nan,nan,2839890354.522741,0
quad_kperp_response,76,20,24,12,13,4,42344.0,0.8545445645924025,0.9835552073635215,0.10617762256629962,56.045368062803554,3322817358.196827,3322893528.377803,nan,nan,3322817355.3066177,0
quad_kperp_response,77,20,24,13,14,4,42344.0,0.854745534608942,0.9838585619247768,0.1150679713507893,53.53136019444091,3305531988.1097736,3305653090.6878514,nan,nan,3305531990.129395,0
quad_kperp_response,78,20,24,14,15,4,42344.0,0.8566432167397456,0.9849893373405607,0.11052041841852991,48.19968070543971,2725095808.952456,2725277452.481601,nan,nan,2725095807.9913344,0
quad_kperp_response,79,20,24,15,16,4,42344.0,0.8533163795841835,0.9862024063166085,0.12929097631982697,40.788293197421616,2031257657.190505,2031356458.7813518,nan,nan,2031257652.2617445,0
quad_kperp_response,85,24,28,9,10,4,49880.0,0.8706480704736874,0.9679831695962174,0.09420451826228406,65.66099823546752,722091017.3274928,722162437.8166884,nan,nan,722091020.9130325,0
quad_kperp_response,86,24,28,10,11,4,49880.0,0.8634324800526425,0.9769535886054869,0.09682964743836504,65.56669860082135,1382652520.6687055,1382703363.7992115,nan,nan,1382652520.009542,0
quad_kperp_response,87,24,28,11,12,4,49880.0,0.86068571699374,0.98164367226034,0.09264171974301158,65.49646849892318,2080552910.7477117,2080568703.7348483,nan,nan,2080552911.3634658,0
quad_kperp_response,88,24,28,12,13,4,49880.0,0.8948280741073449,0.9833336838049607,0.0926013172636678,64.2130972786891,2413076501.551265,2413087287.199817,nan,nan,2413076492.45968,0
quad_kperp_response,89,24,28,13,14,4,49880.0,0.8644272124446792,0.9833728613315657,0.10021861481553125,60.63179651301377,2243911654.6233463,2243956416.7657557,nan,nan,2243911646.9377556,0
quad_kperp_response,90,24,28,14,15,4,49880.0,0.8719325873789264,0.9838859915838034,0.09950007190423282,53.7898599470091,1545931813.7647927,1546005226.1310186,nan,nan,1545931818.7198536,0
quad_kperp_response,91,24,28,15,16,4,49880.0,0.8673867662530409,0.9840419725751973,0.12268449862964964,43.02586430919741,836332038.5964464,836393439.9303461,nan,nan,836332031.4641422,0
quad_kperp_response,96,28,32,9,10,4,57272.0,0.4749129992265749,0.9530302019449823,0.10140564491753255,49.61862870616247,1067109381.4941913,1067115930.4779264,nan,nan,1067109355.4144402,0
quad_kperp_response,97,28,32,10,11,4,57272.0,0.4607681095676116,0.9681874224103425,0.10652959044029289,49.49966131811978,2011126436.876174,2011186171.7815015,nan,nan,2011126404.7129042,0
quad_kperp_response,98,28,32,11,12,4,57272.0,0.45001654929944446,0.97638377538451,0.10055840763341949,49.34106550623464,3087176464.3126106,3087267564.958128,nan,nan,3087176437.002074,0
quad_kperp_response,99,28,32,12,13,4,57272.0,0.4531922045655817,0.9803612762382969,0.1104812841765908,47.80640185036538,3517938321.8457923,3518029832.956269,nan,nan,3517938299.4105644,0
quad_kperp_response,100,28,32,13,14,4,57272.0,0.442838688054162,0.9809495081346395,0.09741938765973619,44.465260030279595,3179405496.6822786,3179485229.097779,nan,nan,3179405471.8019037,0
quad_kperp_response,101,28,32,14,15,4,57272.0,0.45958535199876077,0.9802931155427312,0.1266429938937207,38.677298630687766,2209220636.242234,2209222582.455186,nan,nan,2209220610.865521,0
quad_kperp_response,102,28,32,15,16,4,57272.0,0.4531518913896487,0.9796662127535869,0.14748858644147705,31.978222441718497,1176118088.2900906,1176132949.6656265,nan,nan,1176118061.5890083,0
