profile,group_index,kperp_first,kperp_stop,kpar_first,kpar_stop,nominal_cell_count,group_mode_count,minimum_input_relative_response,window_fraction,nominal_window_fraction,window_effective_width,bank_total_error_percent,heldout_worst_error_percent,physical_shift_pure_worst_error_percent,physical_shift_total_worst_error_percent,foreground_effect_percent,strict_pass
quad_kperp_response,68,20,24,4,5,4,42344.0,0.9110320339355364,0.9793752441115966,0.08965322286668197,36.973970124755574,4.4871167118450614,6.995845455809185,nan,nan,0.03512782459911167,1
quad_kperp_response,69,20,24,5,6,4,42344.0,0.8962508529471777,0.9857113165119648,0.16883894225455498,32.79062106019892,7.208236332147491,6.241177845488528,nan,nan,0.013140120334702791,1
quad_kperp_response,70,20,24,6,7,4,42344.0,0.9002977346700789,0.9958714856088869,0.17445811378507672,33.557654812215105,7.036154671140178,7.9363395556725935,nan,nan,0.0001299290540339786,1
quad_kperp_response,71,20,24,7,8,4,42344.0,0.9190891724695704,0.9998667123860666,0.17198487182203828,34.00310691434519,6.552765794093488,8.941780851414952,nan,nan,0.0003877772101942055,1
quad_kperp_response,72,20,24,8,9,4,42344.0,0.8999342691554287,0.9999980962931034,0.17514391469557472,33.88391119149623,10.634068846263647,13.0777413841219,nan,nan,0.00023032220228110648,1
quad_kperp_response,73,20,24,9,10,4,42344.0,0.9064007642170344,0.9999997757202768,0.17226518924924336,33.87482070812298,9.687542935231996,7.019588703750165,nan,nan,0.00046373882463392966,1
quad_kperp_response,74,20,24,10,11,4,42344.0,0.9160670510800343,0.9999999490509354,0.1622778311582387,33.56811496967256,3.2448675265773765,7.946201086208905,nan,nan,1.5013648266876869e-05,1
quad_kperp_response,75,20,24,11,12,4,42344.0,0.9254513892378193,0.9999999838562679,0.16822304905271357,33.80316288862448,2.0573583413704704,6.543291150774079,nan,nan,0.0033170756193247578,1
quad_kperp_response,76,20,24,12,13,4,42344.0,0.9336284034706359,0.9999999936879298,0.1650102651275807,33.784780970537284,4.638044040471937,9.721132617036687,nan,nan,0.0011349792755887549,1
quad_kperp_response,77,20,24,13,14,4,42344.0,0.9260647538490201,0.9999999970937242,0.16803290317492645,33.833457700223974,6.326812624301158,5.3107770816417075,nan,nan,0.0016635976633490078,1
