profile,group_index,kperp_first,kperp_stop,kpar_first,kpar_stop,nominal_cell_count,group_mode_count,minimum_input_relative_response,window_fraction,nominal_window_fraction,window_effective_width,bank_total_error_percent,heldout_worst_error_percent,physical_shift_pure_worst_error_percent,physical_shift_total_worst_error_percent,foreground_effect_percent,strict_pass
quad_kperp_response,29,4,8,3,4,2,5128.0,0.9585357099883308,0.9996550607075432,5.801483028322361e-06,27.13452879355901,21.231704550080956,13.175191885495217,nan,nan,0.049300355433549506,0
quad_kperp_response,30,4,8,4,5,4,12112.0,0.9289025039436495,0.9996535637452196,0.001560964583564434,47.44955243979053,16.97916544177001,8.162512681322559,nan,nan,0.006273564642846668,1
quad_kperp_response,31,4,8,5,6,4,12112.0,0.9322821462093114,0.9996196633650654,0.04409588841243096,35.880011262649276,17.703881930450567,7.163871761060219,nan,nan,0.008682068988733626,1
quad_kperp_response,32,4,8,6,7,4,12112.0,0.9413385231889555,0.9995998322790463,0.18505192438330945,26.81380202595927,18.53802452668563,6.807589884509311,nan,nan,0.010476852164407352,1
quad_kperp_response,33,4,8,7,8,4,12112.0,0.9371849407719537,0.9996741836518717,0.23489620673531875,24.49304307518543,18.44179167681284,4.673347915463112,nan,nan,0.005093305211969937,1
quad_kperp_response,34,4,8,8,9,4,12112.0,0.9264230713148902,0.9998258611721302,0.23852793311563633,23.980993813853893,16.437515494204234,6.919330792814071,nan,nan,0.0015172099712035113,1
quad_kperp_response,35,4,8,9,10,4,12112.0,0.9301224619556459,0.9999314363729953,0.2408598204301876,23.732860209365864,16.72042691479832,5.559858578814851,nan,nan,0.0029200290985418645,1
quad_kperp_response,36,4,8,10,11,4,12112.0,0.9434901127749485,0.9999841853003938,0.23285315902178666,23.79405821045439,19.44213937165085,4.781890460479319,nan,nan,0.000733603673248759,1
quad_kperp_response,37,4,8,11,12,4,12112.0,0.9255254183696341,0.999998489184244,0.24370061810452084,23.50237470621165,15.421216331953644,5.232572554202066,nan,nan,0.00206502600580749,1
quad_kperp_response,38,4,8,12,13,4,12112.0,0.9304263604048432,0.9999999612701628,0.24201783370268326,23.75415832715914,17.07767509294501,6.282273391502247,nan,nan,0.003958786118847623,1
quad_kperp_response,39,4,8,13,14,4,12112.0,0.947232182999879,0.9999999932754834,0.24135732988563463,23.682561635898434,20.619126650542533,5.709742030663473,nan,nan,0.0006260690044024456,0
quad_kperp_response,40,4,8,14,15,4,12112.0,0.9430588867162697,0.9999999974383676,0.2415618921136753,23.579920445149227,17.6072458367639,6.590574910331723,nan,nan,0.00327502134311817,1
quad_kperp_response,41,4,8,15,16,4,12112.0,0.9131607171994552,0.9999999988624442,0.23958410773882372,23.59707844773938,15.109222942308584,3.0007863653032665,nan,nan,0.009499229162259057,1
quad_kperp_response,42,4,8,16,17,4,12112.0,0.9014441528091167,0.9999999994524911,0.23694501375319788,23.870277413071882,16.671009949979286,4.806559713104417,nan,nan,0.0029398587479290026,1
quad_kperp_response,43,4,8,17,18,4,12112.0,0.9228242929319878,0.9999999997295357,0.24000206760031276,23.433742311115413,23.886033837853752,7.404496946550615,nan,nan,0.007286600729297032,0
