profile,group_index,kperp_first,kperp_stop,kpar_first,kpar_stop,nominal_cell_count,group_mode_count,minimum_input_relative_response,window_fraction,nominal_window_fraction,window_effective_width,bank_total_error_percent,heldout_worst_error_percent,physical_shift_pure_worst_error_percent,physical_shift_total_worst_error_percent,foreground_effect_percent,strict_pass
quad_kperp_kpar2_response,41,8,12,26,28,8,39152.0,0.9242771144783098,0.9999999999895883,0.288296639775053,35.95407260787052,17.665927411157256,6.278171918185647,nan,nan,0.005151699659805864,1
quad_kperp_kpar2_response,42,8,12,28,30,8,39152.0,0.9337997476144664,0.9999999999962951,0.2980683829997641,35.43007201181525,18.14920875039902,6.8553605909694655,nan,nan,0.005585094800163479,1
quad_kperp_kpar2_response,43,8,12,30,32,8,39152.0,0.9112818616207762,0.9999999999988495,0.3235998719241797,31.1606628036498,12.0135155145771,7.622832183213747,nan,nan,0.0033665019500972895,1
quad_kperp_kpar2_response,44,12,16,4,6,2,12688.0,0.9374143037711333,0.9985476952610169,0.003370550895115851,48.026480037612004,11.809967877714781,10.384279419181954,nan,nan,0.0006718087812201987,1
quad_kperp_kpar2_response,45,12,16,6,8,8,54512.0,0.9331364257697357,0.9972914442329595,0.08165241581596519,70.62809719844098,10.343187819514425,6.660409483490834,nan,nan,0.0025066047821312044,1
quad_kperp_kpar2_response,46,12,16,8,10,8,54512.0,0.9296751176531759,0.9982569636390077,0.2393944249751725,45.44079733400266,8.92662971120242,4.567460922015991,nan,nan,0.000184494129962253,1
quad_kperp_kpar2_response,47,12,16,10,12,8,54512.0,0.9115249106283642,0.9998861885333552,0.2422163729906358,44.294078802434704,10.935980377375474,3.2212779493525745,nan,nan,0.00029568841470634284,1
quad_kperp_kpar2_response,48,12,16,12,14,8,54512.0,0.9105976475877268,0.999995390765303,0.24488558605089647,44.053661970607074,10.16566829569299,4.826978287888834,nan,nan,0.000993853787915393,1
quad_kperp_kpar2_response,49,12,16,14,16,8,54512.0,0.923097900070871,0.9999999127092544,0.24455014667176736,44.098527141561526,8.373882449557177,5.136188361658151,nan,nan,0.0006629659753065112,1
quad_kperp_kpar2_response,50,12,16,16,18,8,54512.0,0.9162019058699674,0.9999999781044036,0.2518609249468953,43.92024773659115,6.814576863671191,3.938214455268495,nan,nan,0.0003008485399454208,1
quad_kperp_kpar2_response,51,12,16,18,20,8,54512.0,0.9228574691663286,0.9999999920142574,0.24693135980260136,43.71516864982216,12.80651517605821,4.292785464500862,nan,nan,7.703041393251795e-05,1
quad_kperp_kpar2_response,52,12,16,20,22,8,54512.0,0.9178851303932505,0.9999999970762914,0.2442966219429571,44.22368107422507,15.109440048757635,7.286042237749724,nan,nan,0.0023108330625928072,1
quad_kperp_kpar2_response,53,12,16,22,24,8,54512.0,0.9149943826111778,0.9999999989280324,0.2477295422517918,44.194063000104094,9.352720986168874,5.464893923432361,nan,nan,0.00011664820784613058,1
quad_kperp_kpar2_response,54,12,16,24,26,8,54512.0,0.9228899152366928,0.9999999995973703,0.24684887876385733,44.309533616215425,14.202719286944479,5.1546845368137415,nan,nan,0.0021058656221975575,1
quad_kperp_kpar2_response,55,12,16,26,28,8,54512.0,0.9212033038018564,0.9999999998434203,0.2439544263155055,44.398606740286795,16.677548531844163,6.817931627798486,nan,nan,0.00041913547980433434,1
quad_kperp_kpar2_response,56,12,16,28,30,8,54512.0,0.9344735460423009,0.999999999939247,0.2516904150174716,43.62798746299075,14.591918140203733,5.793259550518027,nan,nan,0.0012842173543993892,1
quad_kperp_kpar2_response,57,12,16,30,32,8,54512.0,0.921384977746495,0.9999999999730624,0.2855529268279885,34.58985189985065,12.772459941810741,6.858714907548015,nan,nan,0.00039496853067092337,1
quad_kperp_kpar2_response,58,16,20,6,8,6,51120.0,0.9344210832101515,0.9924536774578854,0.04003456926323367,89.64711577830643,13.757903897417641,7.682512669932081,nan,nan,0.012858711220304058,1
quad_kperp_kpar2_response,59,16,20,8,10,8,69440.0,0.9345941329757322,0.9921786252061969,0.14689455776946378,69.74484996361265,9.829969263425687,6.719421666012147,nan,nan,0.005780495002440358,1
quad_kperp_kpar2_response,60,16,20,10,12,8,69440.0,0.9264079746267955,0.997722051661749,0.19610652791848404,55.13374275059225,8.847490107366,4.617785769013165,nan,nan,0.0008878216527226286,1
quad_kperp_kpar2_response,61,16,20,12,14,8,69440.0,0.9209711576665501,0.9999608920828853,0.19852877430413315,54.36657403987149,6.3335917906706936,4.913591115887281,nan,nan,0.0012137715026662099,1
quad_kperp_kpar2_response,62,16,20,14,16,8,69440.0,0.9294445987184712,0.9999988579818515,0.19929146645493556,54.09006145603177,2.8870886139374505,3.6292732618789394,nan,nan,0.0007930256410291891,1
quad_kperp_kpar2_response,63,16,20,16,18,8,69440.0,0.9103270183439109,0.9999997782090848,0.20432629157401516,54.58453708444327,9.663681618084548,4.602210682765836,nan,nan,0.002603061646446261,1
quad_kperp_kpar2_response,64,16,20,18,20,8,69440.0,0.9469447444265593,0.9999999402837215,0.20547759733429316,53.94717597130311,8.290446170394993,5.822514209372633,nan,nan,0.0004065224424903962,1
quad_kperp_kpar2_response,65,16,20,20,22,8,69440.0,0.9261600610595193,0.9999999810137363,0.20499533822645344,54.489433676241774,5.521280933851357,6.158957592441487,nan,nan,0.001751108577569698,1
quad_kperp_kpar2_response,66,16,20,22,24,8,69440.0,0.9186787008490952,0.9999999928881793,0.20063258221232172,53.89837428549222,7.71868385028128,5.621722438945922,nan,nan,0.0007526322679108915,1
quad_kperp_kpar2_response,67,16,20,24,26,8,69440.0,0.9229088774362056,0.9999999969297265,0.2042442851268279,53.602662488306,9.112730528442818,5.783345518699826,nan,nan,0.002427668240855377,1
quad_kperp_kpar2_response,68,16,20,26,28,8,69440.0,0.933763803550388,0.9999999984974228,0.2048363582423729,53.76344531925921,8.476345195385457,5.4895996728260625,nan,nan,0.00011173668872974046,1
quad_kperp_kpar2_response,69,16,20,28,30,8,69440.0,0.9213864499280969,0.9999999991687393,0.19867205648392525,53.61635403576835,5.549408495159316,7.786014657026779,nan,nan,0.0015369603639378995,1
quad_kperp_kpar2_response,70,16,20,30,32,8,69440.0,0.9256324998635092,0.9999999994498786,0.2552597830830291,38.3010374230132,5.512418116465929,3.6762311184587504,nan,nan,0.0022088944303184205,1
quad_kperp_kpar2_response,71,20,24,6,8,2,20184.0,0.9591760661279796,0.9794539360178469,0.02279273942105362,68.21183793197625,3.248843970825378,11.457116477770006,nan,nan,0.0879136186921645,1
quad_kperp_kpar2_response,72,20,24,8,10,8,84688.0,0.9368561912575354,0.9730443655785742,0.09352673194906162,96.40775056222228,4.661551316777798,6.388480634638258,nan,nan,0.014136176069549367,1
quad_kperp_kpar2_response,73,20,24,10,12,8,84688.0,0.9359338731452795,0.979048290567326,0.17107290975810768,67.17676993047667,7.6046976202110645,7.870001629251694,nan,nan,0.0012685938164094424,1
quad_kperp_kpar2_response,74,20,24,12,14,8,84688.0,0.9282101429652976,0.998125887798312,0.1774190819108592,63.50930382351366,13.7588561735064,5.771278955393157,nan,nan,0.0012369063465273048,1
quad_kperp_kpar2_response,75,20,24,14,16,8,84688.0,0.9260437397424871,0.9999826538952218,0.18098350007038005,63.34483579407227,9.429328969752696,6.167463354576495,nan,nan,0.0019827127160098883,1
quad_kperp_kpar2_response,76,20,24,16,18,8,84688.0,0.9308854016446237,0.9999986199088459,0.17067757524728575,63.44016057444679,4.84231088182052,7.288736444203103,nan,nan,0.002712122067533749,1
quad_kperp_kpar2_response,77,20,24,18,20,8,84688.0,0.9116939521742651,0.9999996463870583,0.17441715976263933,63.32897308854061,6.6386414634343485,4.310724103067663,nan,nan,0.0009805105237017595,1
quad_kperp_kpar2_response,78,20,24,20,22,8,84688.0,0.9261945991238049,0.9999998953180046,0.1779086716405308,63.05285152305699,7.056523810577839,2.651439230551523,nan,nan,0.0011242423114928913,1
quad_kperp_kpar2_response,79,20,24,22,24,8,84688.0,0.9396690969910582,0.9999999624648952,0.17089819639223675,63.236793232801276,12.413060798778892,5.43996260313993,nan,nan,0.0005359679908804607,1
quad_kperp_kpar2_response,80,20,24,24,26,8,84688.0,0.9346619157137837,0.9999999838509104,0.1779631145774811,63.374446060344816,11.300533813666327,5.069843786519307,nan,nan,0.004533281265852947,1
quad_kperp_kpar2_response,81,20,24,26,28,8,84688.0,0.9438408082988092,0.9999999918534633,0.17675876151773434,63.148609979990376,11.073584337891546,5.624584883462243,nan,nan,0.0026981142118190707,1
quad_kperp_kpar2_response,82,20,24,28,30,8,84688.0,0.9222235418226369,0.9999999951804797,0.17503139695759162,61.376017491423184,11.536719049592493,5.832571374826109,nan,nan,0.0022537134415811537,1
quad_kperp_kpar2_response,83,20,24,30,32,8,84688.0,0.9143568882530582,0.999999996546198,0.24630053710443725,42.05670494307611,4.143337551980234,5.09384349540006,nan,nan,0.001109889924298262,1
quad_kperp_kpar2_response,84,24,28,8,10,7,86528.0,0.9203828142973343,0.9565506026957741,0.05646354409221711,124.54829777214775,8.162373458073159,6.756277148620258,nan,nan,0.05301205275885709,1
quad_kperp_kpar2_response,85,24,28,10,12,8,99760.0,0.9203397731093719,0.9529486161711253,0.11588718729573669,96.98940366017968,8.130331448991138,5.35038550767716,nan,nan,0.01738635006105688,1
quad_kperp_kpar2_response,86,24,28,12,14,8,99760.0,0.9391047286724264,0.9807462346495801,0.15136593935564538,78.26816165144014,8.119548113672252,6.977543080153789,nan,nan,0.0007183137138300106,1
quad_kperp_kpar2_response,87,24,28,14,16,8,99760.0,0.9222679992909334,0.9992741804620827,0.1458837382574209,77.8703300841952,9.133487944532103,6.020299381679879,nan,nan,0.0007808245366424521,1
quad_kperp_kpar2_response,88,24,28,16,18,8,99760.0,0.9273075892317254,0.9999924165217243,0.14193574822129212,78.38263275616232,11.488815295736071,5.04776194460468,nan,nan,0.0018171155460363078,1
quad_kperp_kpar2_response,89,24,28,18,20,8,99760.0,0.9166924983587599,0.9999988171807007,0.14808872194740003,77.85847014660905,9.299108810728589,4.2211584653012695,nan,nan,0.0009134176319216465,1
quad_kperp_kpar2_response,90,24,28,20,22,8,99760.0,0.921373402306917,0.9999996596495448,0.14680194005056263,78.09658803304522,12.085516676404525,4.0132045486364,nan,nan,0.0034356252669730885,1
quad_kperp_kpar2_response,91,24,28,22,24,8,99760.0,0.9264245932052128,0.9999998791288768,0.14703169732391683,78.4539619849943,8.549818110401509,5.031010074978204,nan,nan,0.0002999592288796935,1
quad_kperp_kpar2_response,92,24,28,24,26,8,99760.0,0.936492182349043,0.9999999497973403,0.14061914093133288,78.48464410829509,8.622595227091407,4.845272258519429,nan,nan,0.001917430257053541,1
quad_kperp_kpar2_response,93,24,28,26,28,8,99760.0,0.9366179229733759,0.999999974679471,0.14632386073694828,78.09005022339815,6.847313109699931,4.3732151180706635,nan,nan,0.0010102480520325502,1
quad_kperp_kpar2_response,94,24,28,28,30,8,99760.0,0.932316622026708,0.9999999846923308,0.1510313105336526,71.71465852067762,10.76617517339703,4.274622085903539,nan,nan,6.148829338265807e-05,1
quad_kperp_kpar2_response,95,24,28,30,32,8,99760.0,0.9397949725041829,0.9999999887301534,0.21902229789855662,48.66631926698682,11.835615235494783,4.908139703198268,nan,nan,0.00010351801280574138,1
